,Tier,Species_Alligator,Species_Anteater,Species_Bear,Species_Bird,Species_Bull,Species_Cat,Species_Chicken,Species_Cow,Species_Cub,Species_Deer,Species_Dog,Species_Duck,Species_Eagle,Species_Elephant,Species_Frog,Species_Goat,Species_Gorilla,Species_Hamster,Species_Hippo,Species_Horse,Species_Kangaroo,Species_Koala,Species_Lion,Species_Monkey,Species_Mouse,Species_Octopus,Species_Ostrich,Species_Penguin,Species_Pig,Species_Rabbit,Species_Rhino,Species_Sheep,Species_Squirrel,Species_Tiger,Species_Wolf,Gender_Female,Gender_Male,Personality_Big Sister,Personality_Cranky,Personality_Jock,Personality_Lazy,Personality_Normal,Personality_Peppy,Personality_Smug,Personality_Snooty,Hobby_Education,Hobby_Fashion,Hobby_Fitness,Hobby_Music,Hobby_Nature,Hobby_Play,Style 1_Active,Style 1_Cool,Style 1_Cute,Style 1_Elegant,Style 1_Gorgeous,Style 1_Simple,Style 2_Active,Style 2_Cool,Style 2_Cute,Style 2_Elegant,Style 2_Gorgeous,Style 2_Simple,Color 1_Beige,Color 1_Black,Color 1_Blue,Color 1_Brown,Color 1_Colorful,Color 1_Gray,Color 1_Green,Color 1_Light blue,Color 1_Orange,Color 1_Pink,Color 1_Purple,Color 1_Red,Color 1_White,Color 1_Yellow,Color 2_Beige,Color 2_Black,Color 2_Blue,Color 2_Brown,Color 2_Colorful,Color 2_Gray,Color 2_Green,Color 2_Light blue,Color 2_Orange,Color 2_Pink,Color 2_Purple,Color 2_Red,Color 2_White,Color 2_Yellow
Species_Monkey,0.08497011540529194,-0.019513223295418148,-0.01951322329541816,-0.028866711617517363,-0.026802257958555644,-0.018042257090722907,-0.03613146867649621,-0.022183761108070053,-0.01469332617915456,-0.02985313631105811,-0.023414404599942658,-0.029853136311058105,-0.030813020019237185,-0.022183761108070046,-0.024589525639932993,-0.03174880936618492,-0.02088772845953003,-0.02218376110807008,-0.02088772845953002,-0.019513223295418155,-0.028866711617517336,-0.02088772845953005,-0.022183761108070053,-0.01951322329541817,1.0,-0.028866711617517367,-0.012708385227850916,-0.023414404599942693,-0.026802257958555644,-0.02886671161751738,-0.033556267634359906,-0.018042257090722918,-0.026802257958555627,-0.03174880936618491,-0.019513223295418172,-0.024589525639932996,0.006289681373441178,-0.006289681373441205,0.03830628565636377,-0.00651179494272191,-0.0065117949427218914,0.03871443632487262,-0.010455518883366382,-0.00013955471895817835,-0.04460165324667008,-0.006511794942721929,0.033717511970150695,0.03133110325613171,-0.06512922251668327,0.03371751197015067,-0.016899059630275774,-0.016009576785626877,-0.0012451908975552278,-0.0186505366550391,0.08407648382468376,-0.005490699120668469,0.01357049599296941,-0.0556619508699424,0.10694806264557737,-0.010455518883366377,-0.013281622274398148,-0.007518203176427394,-0.005490699120668515,-0.050247559845105476,-0.03081302001923719,-0.05342140601785169,0.0032983367383180536,-0.028866711617517374,-0.03081302001923715,-0.02886671161751735,-0.0514644347753044,0.0457035540183852,-0.03266261388883729,0.02803492893950556,0.16196569351846007,0.006941121199042463,-0.03081302001923721,0.02445454347472225,-0.03174880936618492,-0.03777244244734306,-0.047418744619111594,0.061338866014127184,0.057774412536069686,0.028034928939505523,0.03830628565636379,-0.03443137701833503,-0.03528935851139011,-0.036958828371969094,-0.036131468676496185,-0.004454236521098478,0.004488208326137899,0.07894363894468744
Species_Mouse,0.13350594961100304,-0.026967153976959094,-0.02696715397695911,-0.03989361702127661,-0.037040554825622365,-0.024934287774570362,-0.04993346637106008,-0.030657820726618306,-0.020306085955567623,-0.04125684985035175,-0.032358562425395684,-0.04125684985035178,-0.04258340320171524,-0.030657820726618372,-0.033982572438873294,-0.04387665829479166,-0.028866711617517336,-0.030657820726618344,-0.028866711617517353,-0.026967153976959073,-0.03989361702127656,-0.028866711617517343,-0.03065782072661832,-0.026967153976959087,-0.028866711617517367,1.0,-0.01756290983040401,-0.032358562425395684,-0.03704055482562233,-0.039893617021276605,-0.04637455444894711,-0.024934287774570376,-0.03704055482562234,-0.04387665829479162,-0.026967153976959122,-0.03398257243887331,0.022020495308362597,-0.022020495308362587,-0.051076872356035745,-0.00421189872603659,0.034086994340947335,-0.04809374631832124,-0.009799470842491926,0.08527149663216584,-0.014382482121044845,-0.0042118987260366,0.09158401216530766,0.016637876239324997,0.05218656263045115,-0.05237316876588949,-0.09000818293405327,-0.017654372210474868,-0.036609407901607216,-0.021383642620139885,-0.051317207567358115,0.03583069586927609,-0.06553241195358753,0.10074833806212168,0.0032632341305053837,0.02740046216153075,-0.013798388536053838,0.032373396357584426,0.07442519197089306,-0.09535350810268062,-0.04258340320171514,0.08995503183418307,0.009724332766526286,-0.039893617021276605,0.022711148374248095,-0.03989361702127655,-0.02898822692354181,0.011480572113743075,-0.04513953049658696,0.045095856369358096,-0.007549153068750746,0.01491273036122357,0.022711148374248064,-0.05861129317753757,-0.043876658294791586,-0.052201281979000626,0.024373458480983407,-0.041256849850351815,-0.042583403201715185,0.04509585636935811,-0.05107687235603565,0.07054509443576333,-0.04876967532822858,0.004398286230658594,0.06324905740334273,0.037605897926353965,-0.07203107803017501,0.07455876936284703
Species_Octopus,-0.2069272629163138,-0.011872117121577498,-0.011872117121577496,-0.017562909830404018,-0.01630686744006158,-0.010977160773277777,-0.021982889316020604,-0.013496909561525113,-0.008939624513261413,-0.01816306436746001,-0.01424565022057601,-0.018163064367460013,-0.018747070998966754,-0.013496909561525114,-0.014960610245764207,-0.01931641828515788,-0.01270838522785089,-0.013496909561525114,-0.012708385227850888,-0.011872117121577496,-0.017562909830403997,-0.012708385227850911,-0.013496909561525113,-0.011872117121577513,-0.012708385227850916,-0.01756290983040401,1.0,-0.014245650220576007,-0.01630686744006157,-0.01756290983040403,-0.020416101096514615,-0.01097716077327778,-0.016306867440061566,-0.019316418285157896,-0.011872117121577519,-0.014960610245764209,-0.025511532288442773,0.025511532288442745,-0.022486266490443253,0.04872826693158031,-0.035575947096065215,0.04388502428898717,0.044816943607651503,-0.0332835584237811,-0.02713626770646287,-0.03557594709606527,-0.03890100982253907,-0.03962552706179014,-0.03962552706179017,0.04031927580565245,0.038624882439017655,0.03946518135296129,-0.033670733488868156,0.03698361835688811,0.04118771345835875,-0.03519870568482416,-0.028850225375550993,0.00604230866158607,-0.03367073348886815,-0.03706821971287063,0.12231394560044305,-0.035951446973211114,-0.03519870568482416,0.010169599323990822,-0.01874707099896675,0.0576282416034609,0.05886478574789413,-0.017562909830404032,-0.018747070998966754,-0.017562909830404004,-0.0313116796747601,-0.020948529847185676,-0.0198723896977181,0.08696486141933299,-0.02534847233162904,-0.030909314279149787,-0.018747070998966775,-0.025803247085153014,-0.019316418285157882,-0.02298128063794562,-0.028850225375550983,-0.018163064367460017,-0.018747070998966747,-0.024887970208822253,-0.022486266490443288,-0.020948529847185638,-0.021470537750210433,-0.02248626649044332,-0.021982889316020587,0.050806024089111404,0.06013387200663259,0.0733743924843453
Species_Ostrich,-0.01610180587155213,-0.021873632940660467,-0.02187363294066046,-0.03235856242539569,-0.03004438291361128,-0.0202247318676545,-0.040502098063020894,-0.024867211345609024,-0.0164706988002177,-0.033464309607368466,-0.026246719160104966,-0.033464309607368445,-0.034540305283764935,-0.024867211345609003,-0.027563988270412905,-0.035589292033674266,-0.023414404599942665,-0.024867211345609003,-0.02341440459994266,-0.02187363294066047,-0.032358562425395705,-0.023414404599942696,-0.024867211345609003,-0.021873632940660494,-0.023414404599942693,-0.032358562425395684,-0.014245650220576007,1.0,-0.030044382913611268,-0.03235856242539572,-0.037615388804826615,-0.02022473186765451,-0.03004438291361125,-0.03558929203367427,-0.021873632940660498,-0.0275639882704129,0.07191520497940461,-0.07191520497940454,0.02606608496036012,-0.06554645648511664,-0.018948884692970104,-0.02402670278970644,0.022225098437820567,-0.012389723480943167,0.007499531293940756,0.07424625889132297,0.015902375099452522,-0.029756109205209172,-0.02975610920520918,0.015902375099452474,0.056746780751941624,-0.028825164730589787,-0.06203621962587611,-0.07433454840340319,-0.02693569690723836,0.12297749388222656,0.056232114451205684,-0.0006318488872684358,0.03498842786899415,0.11274607228352716,-0.025976414210629864,-0.019989770117369715,0.02906304054638564,-0.10136328919877313,0.044902396868894426,0.08957043573256092,-0.059157100627740926,-0.032358562425395726,0.044902396868894405,-0.03235856242539569,0.044840716407580535,0.03326638256580376,0.03873337131182474,-0.045854527832819764,0.014166568834537985,-0.05694847751803527,-0.03454030528376496,-0.047540868207237574,-0.03558929203367428,-0.04234157160285297,-0.053154735053378505,0.13009250359864483,-0.03454030528376493,0.01597002521074067,0.02606608496036008,-0.03859635546308723,-0.039558122361607446,0.09356170893056412,-0.040502098063020894,0.07783092646819044,-0.007660290110076542,-0.05159107603156924
Species_Penguin,0.001707883955787107,-0.025038550524055462,-0.025038550524055455,-0.037040554825622365,-0.03439153439153441,-0.023151068324018958,-0.046362386688682276,-0.028465272749090723,-0.01885386049928378,-0.038306293660948225,-0.03004438291361123,-0.038306293660948204,-0.0395379762159315,-0.028465272749090782,-0.03155224899428007,-0.04073874189614209,-0.026802257958555613,-0.028465272749090793,-0.0268022579585556,-0.025038550524055455,-0.037040554825622365,-0.026802257958555648,-0.02846527274909076,-0.025038550524055493,-0.026802257958555644,-0.03704055482562233,-0.01630686744006157,-0.030044382913611268,1.0,-0.03704055482562238,-0.04305799661293959,-0.02315106832401895,-0.03439153439153438,-0.04073874189614208,-0.025038550524055497,-0.03155224899428012,-0.03476590104304133,0.03476590104304133,0.012008005059886171,-0.03399980691522504,0.007030824269506423,0.07936131667393499,-0.038324387366836424,-0.027108559339053265,-0.0066035737645860956,0.007030824269506379,-0.0434867698632635,-0.007402567359771356,0.06876595468419168,0.03362582431603815,-0.04548682838175297,-0.006173870206115357,0.05713759036261656,0.0278179132961495,-0.003671782532018496,-0.03288750920179486,-0.012686461260304368,-0.028692427877947117,-0.07101230159789815,-0.03832438736683639,-0.04145116364988245,0.08707074979831783,0.04980712808374718,0.010872707877008624,-0.03953797621593148,-0.02468180714106553,-0.023440361546924762,0.037230506388830666,-0.03953797621593151,-0.03704055482562234,-0.020896325430168502,0.08237391302691838,-0.041911297570986154,0.05638767175136941,-0.053460473703512666,0.07160229545318253,-0.039537976215931504,0.051178733762312766,0.027333258451685098,0.009842735450154882,0.03547282371813261,-0.03830629366094823,0.03041382785840875,0.0019492034679485883,-0.04742401998334804,-0.04418090030716836,-0.045281826209431164,-0.04742401998334813,0.014265349750363745,0.05158595805007127,0.022521864631716522,-0.009716452282452473
Species_Pig,0.13350594961100323,-0.026967153976959105,-0.026967153976959132,-0.039893617021276646,-0.03704055482562236,-0.0249342877745704,-0.049933466371060053,-0.030657820726618334,-0.02030608595556765,-0.04125684985035175,-0.03235856242539566,-0.04125684985035173,-0.042583403201715254,-0.030657820726618334,-0.03398257243887326,-0.04387665829479162,-0.028866711617517367,-0.030657820726618337,-0.02886671161751733,-0.026967153976959084,-0.03989361702127664,-0.02886671161751738,-0.030657820726618365,-0.026967153976959143,-0.02886671161751738,-0.039893617021276605,-0.01756290983040403,-0.03235856242539572,-0.03704055482562238,1.0,-0.0463745544489471,-0.02493428777457041,-0.037040554825622365,-0.04387665829479161,-0.026967153976959143,-0.03398257243887327,-0.004635893749128982,0.004635893749128968,0.00439828623065861,-0.004211898726036603,0.03408699434094743,-0.01114943431348111,0.02740046216153077,0.004834451558156549,-0.014382482121044858,-0.04251079179302063,0.01960542169970904,-0.018910810151801134,-0.054459496542927255,0.019605421699709094,-0.018910810151801127,0.05387785094284829,-0.03660940790160727,-0.02138364262013986,0.12977510433550327,-0.07995279243557482,-0.02057947673630205,0.013724920870023952,0.12288116022684334,-0.08419933685053715,-0.08670609012520317,0.10839740822434453,0.03583069586927611,-0.06574014696832953,0.022711148374248088,-0.0328822817181997,0.009724332766526352,-0.03989361702127664,-0.04258340320171518,-0.039893617021276605,0.05528238071292554,-0.047583950208277256,-0.04513953049658695,0.095909919310047,-0.007549153068750659,0.014912730361223567,0.022711148374248095,-0.009327388591694172,-0.043876658294791634,0.05665579137454205,-0.020579476736302046,-0.041256849850351746,0.08800569995021146,-0.05653226951201954,0.004398286230658623,-0.047583950208277215,-0.0487696753282286,-0.05107687235603576,-0.0499334663710601,0.07650512038456665,0.01141825977663509,0.07455876936284697
Species_Rabbit,-0.040328272972433285,-0.031348116410969955,-0.03134811641096999,-0.046374554448947135,-0.04305799661293957,-0.028984999916924808,-0.05804543252657154,-0.03563835226608702,-0.023604921265706208,-0.04795925194641447,-0.03761538880482657,-0.04795925194641447,-0.04950131118334513,-0.035638352266087026,-0.039503228174104225,-0.05100466267685015,-0.03355626763435988,-0.03563835226608703,-0.03355626763435981,-0.03134811641096993,-0.04637455444894718,-0.03355626763435993,-0.03563835226608702,-0.03134811641096998,-0.033556267634359906,-0.04637455444894711,-0.020416101096514615,-0.037615388804826615,-0.04305799661293959,-0.0463745544489471,1.0,-0.02898499991692481,-0.043057996612939534,-0.0510046626768502,-0.03134811641096998,-0.03950322817410423,0.056584711865697065,-0.05658471186569704,-0.011009038766544813,-0.06054709335712438,-0.02715652424198251,0.029985397397379838,-0.06544553207606736,0.19262880540288335,-0.030452455942085066,-0.027156524241982415,-0.008586535340330074,0.14331208855862088,-0.011652033748958639,-0.1027174321086215,0.050333615174073136,-0.07249306335692753,0.015380907446244537,-0.10653228400734066,0.08770425746732995,0.0080033012722948,-0.036986672557668306,0.02438468054303756,-0.019381721521857347,-0.0005806320969993537,0.08989993559574382,-0.02864826535069913,0.00800330127229483,-0.04199578082453023,0.007425196677501795,0.021272856874363796,0.05934654647590156,0.07450845081464166,-0.04950131118334515,0.014066948182847318,0.06426330741260393,0.047675593536461225,0.0015189464461175832,-0.021414432381267334,-0.0669321952735733,-0.044508918357202186,-0.04950131118334519,-0.06813302001007536,0.05978879902675213,0.034224460328377455,-0.03698667255766832,0.010640959025610717,0.06435170453834876,-0.06571624751923305,-0.01100903876654481,-0.0038193155043021996,-0.0063134915551692405,0.037356513567376744,-0.00870681487898574,-0.024112739723872362,-0.047355619613914796,0.046519048432350475
Species_Rhino,-0.015499420554770094,-0.016854996561581046,-0.016854996561581046,-0.0249342877745704,-0.02315106832401897,-0.015584415584415588,-0.031209389196617983,-0.019161735175103167,-0.0126916992891682,-0.02578633484881219,-0.020224731867654493,-0.025786334848812178,-0.026615456534959996,-0.019161735175103174,-0.021239769762143677,-0.027423766161021206,-0.018042257090722883,-0.019161735175103178,-0.01804225709072288,-0.01685499656158104,-0.024934287774570393,-0.01804225709072291,-0.019161735175103167,-0.016854996561581067,-0.018042257090722918,-0.024934287774570376,-0.01097716077327778,-0.02022473186765451,-0.02315106832401895,-0.02493428777457041,-0.02898499991692481,1.0,-0.023151068324018947,-0.027423766161021212,-0.016854996561581067,-0.02123976976214368,0.0054328573151563725,-0.005432857315156369,0.05475859675085222,0.009336258366315874,0.00933625836631591,0.004576843703786276,0.06362718819835629,-0.04725309370225209,-0.03852570642647098,-0.050507627227610576,-0.05522826131905643,-0.056256867712619445,-0.0007103139862704962,0.05724179167964703,0.11038279346642758,-0.05574335947650661,0.014500173898944056,0.052506116125423385,0.0018816123971049713,0.0103337269616753,-0.04095903405652535,-0.0367477662418268,0.014500173898944075,-0.05262622575284599,-0.054192995381607226,-0.05104072920709358,0.07063950669324305,0.060710229222546194,-0.026615456534959985,0.017835790305991913,-0.04558423058385514,-0.024934287774570407,-0.026615456534960003,-0.024934287774570383,0.02138487201268441,-0.02974089582579659,-0.02821308588816643,-0.03533376970582751,0.12035836320824925,0.02262152095261398,0.07541046018238674,-0.03663319999660615,-0.027423766161021202,0.052420421127450295,-0.04095903405652533,0.07923925812916234,-0.026615456534959985,0.04406567831129058,0.05475859675085224,-0.029740895825796566,-0.03048199712394751,-0.031924040211023214,-0.03120938919661797,0.011348032874164535,-0.04502082694981075,0.03220821316241361
Species_Sheep,-0.008891840277748985,-0.025038550524055455,-0.025038550524055465,-0.03704055482562233,-0.03439153439153444,-0.023151068324018947,-0.046362386688682235,-0.02846527274909076,-0.01885386049928378,-0.03830629366094822,-0.03004438291361123,-0.03830629366094824,-0.03953797621593146,-0.028465272749090734,-0.03155224899428007,-0.04073874189614206,-0.026802257958555613,-0.02846527274909076,-0.02680225795855558,-0.02503855052405547,-0.03704055482562234,-0.026802257958555644,-0.02846527274909076,-0.025038550524055497,-0.026802257958555627,-0.03704055482562234,-0.016306867440061566,-0.03004438291361125,-0.03439153439153438,-0.037040554825622365,-0.043057996612939534,-0.023151068324018947,1.0,-0.04073874189614207,-0.02503855052405547,-0.03155224899428008,0.10802262109802128,-0.10802262109802133,0.0714400301031205,-0.07503043809995655,-0.033999806915225056,-0.07895641199702708,0.041382184231211656,-0.027108559339053304,0.0440238250972404,0.08909208663896928,-0.04348676986326347,0.144934476728155,-0.08357108940373449,0.033625824316038125,-0.007402567359771358,-0.04449106465994239,0.05713759036261654,-0.04745408738754905,-0.042473592532538115,-0.03288750920179483,0.1317913936750066,-0.02869242787794719,-0.07101230159789819,-0.07817767316586036,0.03665681219158278,0.0870707497983179,0.09115444672651815,-0.05257846794254928,0.030413827858408866,-0.024681807141065555,-0.06771660002444926,-0.0370405548256224,0.030413827858408793,-0.03704055482562233,-0.020896325430168495,-0.04418090030716839,0.024434116802518235,-0.05248926481547225,0.05373462997891526,0.07160229545318249,0.030413827858408814,0.051178733762312766,0.09540525879951217,-0.04846801547424769,-0.012686461260304347,0.033702171826699656,0.03041382785840882,-0.052489264815472295,0.07144003010312049,-0.04418090030716837,0.016624446685280694,0.012008005059886164,0.014265349750363756,0.051585958050071226,-0.06687964877946281,-0.059055839846594224
Species_Squirrel,-0.0635470332125484,-0.02965959691243365,-0.029659596912433635,-0.04387665829479166,-0.040738741896142086,-0.027423766161021212,-0.054918901945365986,-0.03371874561705932,-0.02233347741574616,-0.04537599842696543,-0.03558929203367426,-0.045375998426965436,-0.046834996944862255,-0.03371874561705931,-0.037375445753219744,-0.048257372654155584,-0.03174880936618491,-0.03371874561705932,-0.03174880936618491,-0.02965959691243363,-0.04387665829479159,-0.031748809366184925,-0.03371874561705929,-0.02965959691243365,-0.03174880936618491,-0.04387665829479162,-0.019316418285157896,-0.03558929203367427,-0.04073874189614208,-0.04387665829479161,-0.0510046626768502,-0.027423766161021212,-0.04073874189614207,1.0,-0.02965959691243366,-0.03737544575321972,0.10728616950548024,-0.10728616950548024,-0.0053315628760249945,-0.01867332616560884,-0.05377558833269087,-0.05966764969822799,0.07786920534760766,0.027434132225088,-0.024480937134072237,0.0515311981685552,-0.031213839454374986,0.06391327136431083,-0.03383153608071734,0.034757032041087814,-0.001249933599041261,-0.03252936449098649,0.02551583510750538,-0.03639786278024449,0.10289748377730111,0.018184173171832834,0.010326573874055407,-0.09125139663353536,-0.011028822500679937,-0.024415876256808668,0.03828190593733608,0.04954133507746411,0.018184173171832817,-0.056018743546387174,0.013009721373572867,-0.043670943811649585,0.03342257936543476,-0.04387665829479164,0.013009721373572834,-0.043876658294791614,0.03763078097363356,0.0017998742943529202,0.007113070958586351,-0.01560369105732101,-0.017473559036665923,0.07881567023463003,0.013009721373572836,-0.06446313658636449,0.06821566875186186,-0.007527500554094284,-0.03087434841936979,0.01622822165964378,0.013009721373572855,-0.015603691057320996,-0.0053315628760250006,-0.05233480640503095,-0.053638916180083686,-0.05617646737665392,0.048816801729214175,-0.05133593087027296,-0.0027385650202425807,0.14109755631193166
Species_Tiger,0.05967262648283444,-0.01822916666666665,-0.01822916666666666,-0.026967153976959136,-0.025038550524055514,-0.016854996561581063,-0.03375385780420767,-0.02072397124812698,-0.013726440155604524,-0.027888667551135907,-0.021873632940660484,-0.027888667551135893,-0.028785386654489948,-0.020723971248126978,-0.022971425804872703,-0.029659596912433656,-0.019513223295418162,-0.020723971248127002,-0.01951322329541815,-0.01822916666666666,-0.026967153976959125,-0.019513223295418172,-0.02072397124812701,-0.0182291666666667,-0.019513223295418172,-0.026967153976959122,-0.011872117121577519,-0.021873632940660498,-0.025038550524055497,-0.026967153976959143,-0.03134811641096998,-0.016854996561581067,-0.02503855052405547,-0.02965959691243366,1.0,-0.022971425804872752,-0.013430382733756399,0.01343038273375637,-0.03452677356259998,0.0008513058832550027,0.11180483933415576,-0.057483742611738185,-0.05691678647226427,0.06540919360930136,-0.04166666666666673,0.0008513058832549837,-0.05973096325573279,-0.0093503973808567,0.09363566954632518,-0.007599698449948145,-0.06084343084444762,0.043327900178334135,0.12156904676293091,-0.01106238008444981,-0.006708851448418435,-0.054046221563416444,0.08593219760082131,-0.08876527194952721,0.006056295160729229,-0.05691678647226422,0.04699707379212681,-0.00014082149506172066,0.0018587324876307458,0.001316488626056976,-0.0287853866544899,-0.049906040592266006,0.07042952122737647,-0.026967153976959164,-0.028785386654489896,-0.026967153976959105,-0.04807784673612101,0.05339058565205038,-0.030513269045017485,0.0353907635732184,0.03354669300567138,0.014190706815612865,-0.028785386654489948,0.03176892495716448,-0.029659596912433646,0.043554052664624476,0.020816908333532263,-0.027888667551135893,-0.028785386654489896,0.03539076357321832,0.04583018157416544,-0.0321656397166041,0.05073517822553318,-0.03452677356260003,0.04821979686315374,-0.05346419012055219,0.011747748862123434,-0.04299525031088641
Species_Wolf,-0.22033161729719078,-0.02297142580487272,-0.022971425804872724,-0.03398257243887332,-0.0315522489942801,-0.02123976976214368,-0.04253481546117003,-0.026115245782418136,-0.01729732945917227,-0.03514381480855835,-0.027563988270412905,-0.03514381480855838,-0.03627381250550058,-0.026115245782418115,-0.028947368421052617,-0.03737544575321973,-0.024589525639932983,-0.02611524578241815,-0.024589525639932976,-0.022971425804872714,-0.03398257243887328,-0.02458952563993302,-0.02611524578241815,-0.022971425804872735,-0.024589525639932996,-0.03398257243887331,-0.014960610245764209,-0.0275639882704129,-0.03155224899428012,-0.03398257243887327,-0.03950322817410423,-0.02123976976214368,-0.03155224899428008,-0.03737544575321972,-0.022971425804872752,1.0,-0.008077484696714899,0.008077484696714892,-0.04350880277073767,0.15360121257599446,-0.06883609896924184,-0.0724379535575009,-0.028512580038199564,-0.017683266066208982,0.002386641642064709,0.06462628795789978,0.09194888072626546,0.005914066966668195,-0.03537879346131866,0.05014421518676569,-0.035378793461318676,-0.07597180110067045,-0.0651496905071304,0.04435525410942387,0.009576232223797412,0.021555488924575025,0.048610948121643446,-0.04446714366607427,0.07379683124716774,0.1443311222088706,-0.031514545951662316,-0.02540843758243568,-0.0681061724531785,-0.07205203616661228,-0.0362738125055006,0.07979718080911247,0.03388694968349428,0.046545826492032524,-0.036273812505500616,0.046545826492032545,0.03730242342786197,-0.040533427541005064,-0.03845119794825535,-0.04815587272524118,-0.04904690085768917,-0.05980660503698235,0.11541667615386557,-0.04992684707128552,0.11023868848424402,-0.044466608412752906,-0.0036057571408911423,-0.035143814808558334,-0.03627381250550061,0.010869037104129666,0.02093037102986246,0.09668363019521115,-0.04154346355152392,-0.04350880277073776,0.023200808433365482,-0.06737272740051417,0.08404216790466627,-0.054180326535961075
Gender_Female,-0.08336407893825047,-0.052042733093305885,0.0251819676257931,-0.031292282806620574,-0.06332360547125389,-0.11952286093343938,0.06527912098338674,-0.010391018983359764,0.10618637464037972,0.00898933149950994,-0.025381837051554567,-0.016854996561581112,0.04693763767365271,-0.07867485801686672,-0.0080774846967149,-0.08816586206885997,0.00628968137344119,-0.07867485801686658,-0.029875986523845634,-0.013430382733756326,-0.004635893749128929,0.07862101716801483,0.02375090053339368,-0.12926743381240471,0.006289681373441178,0.022020495308362597,-0.025511532288442773,0.07191520497940461,-0.03476590104304133,-0.004635893749128982,0.056584711865697065,0.0054328573151563725,0.10802262109802128,0.10728616950548024,-0.013430382733756399,-0.008077484696714899,1.0,-1.0000000000000002,0.26709568330029565,-0.3873623667505703,-0.38736236675057034,-0.4076311347210338,0.4403025943476443,0.39534774630743375,-0.2954684201426396,0.4225771273642588,0.019253032741930232,0.4706787243316417,-0.26743109337025095,0.046929267308455064,-0.062400588453058584,-0.207480378137093,-0.21330489457651403,-0.12861790513158888,0.45774924147501694,0.12129951190319521,0.06613274591683653,-0.23907690583477462,-0.16731102668345305,-0.1604492504826161,0.25717674283012415,0.23703116397420543,0.0916198440970943,-0.21188845821318117,-0.05348707548858097,-0.07050535584581386,-0.19069251784911848,-0.057948671864112046,0.02183145938309427,-0.08460506092160354,-0.0007044042356519571,0.06714465360998234,-0.025882413583115632,0.2760851904419146,0.08949166407831434,0.02348027205169246,0.09714999425476961,-0.053554293421431684,0.009560153718310125,-0.08280258204894649,-0.14128359354960562,-0.016854996561581095,-0.07859325377913952,-0.13421987719945377,-0.010201571237164083,0.02172327028558249,0.010626278551055631,0.26709568330029587,0.1087985349723111,-0.005202435882524927,0.039759744396548787,0.031566865818351074
Gender_Male,0.0833640789382505,0.05204273309330588,-0.025181967625793143,0.031292282806620574,0.0633236054712539,0.11952286093343933,-0.06527912098338669,0.010391018983359793,-0.10618637464037975,-0.008989331499509938,0.025381837051554564,0.01685499656158108,-0.04693763767365271,0.0786748580168667,0.008077484696714845,0.08816586206886001,-0.006289681373441199,0.07867485801686656,0.02987598652384566,0.013430382733756359,0.004635893749128944,-0.07862101716801487,-0.023750900533393703,0.12926743381240471,-0.006289681373441205,-0.022020495308362587,0.025511532288442745,-0.07191520497940454,0.03476590104304133,0.004635893749128968,-0.05658471186569704,-0.005432857315156369,-0.10802262109802133,-0.10728616950548024,0.01343038273375637,0.008077484696714892,-1.0000000000000002,1.0,-0.26709568330029554,0.38736236675057023,0.38736236675057045,0.4076311347210338,-0.4403025943476445,-0.3953477463074336,0.2954684201426395,-0.4225771273642587,-0.019253032741930253,-0.4706787243316417,0.26743109337025095,-0.04692926730845504,0.06240058845305861,0.20748037813709289,0.21330489457651397,0.1286179051315889,-0.45774924147501694,-0.12129951190319507,-0.06613274591683656,0.23907690583477453,0.1673110266834531,0.16044925048261624,-0.25717674283012415,-0.2370311639742057,-0.09161984409709431,0.21188845821318106,0.05348707548858096,0.0705053558458139,0.19069251784911856,0.05794867186411202,-0.021831459383094255,0.08460506092160361,0.0007044042356520107,-0.0671446536099823,0.02588241358311559,-0.2760851904419145,-0.08949166407831426,-0.023480272051692487,-0.09714999425476963,0.05355429342143164,-0.00956015371831013,0.08280258204894647,0.14128359354960557,0.016854996561581063,0.07859325377913945,0.1342198771994538,0.010201571237164041,-0.02172327028558248,-0.010626278551055622,-0.26709568330029587,-0.10879853497231111,0.00520243588252497,-0.0397597443965488,-0.031566865818351095
